,node_idx,AirportID,Airline,Stops,DestAirportID,SourceAirportID,DestSourceRatio,Country
2503,2503,5848,1.0,0.0,1.0,1.0,1.0,Costa Rica
2504,2504,5855,1.0,0.0,1.0,1.0,1.0,
2505,2505,5857,2.0,0.0,2.0,2.0,1.0,Bahamas
2506,2506,5859,1.0,0.0,2.0,2.0,1.0,Bahamas
2507,2507,5861,1.0,0.0,1.0,2.0,0.5,Cook Islands
2508,2508,5862,1.0,0.0,1.0,1.0,1.0,Cook Islands
2509,2509,5864,1.0,0.0,1.0,1.0,1.0,Cook Islands
2510,2510,5865,1.0,0.0,1.0,1.0,1.0,Cook Islands
2511,2511,5867,1.0,0.0,1.0,1.0,1.0,Fiji
2512,2512,5869,1.0,0.0,2.0,2.0,1.0,Fiji
2513,2513,5873,1.0,0.0,1.0,1.0,1.0,Fiji
2514,2514,5874,1.0,0.0,2.0,2.0,1.0,Fiji
2515,2515,5875,1.0,0.0,3.0,3.0,1.0,Fiji
2516,2516,5877,1.0,0.0,1.0,1.0,1.0,Fiji
2517,2517,5878,1.0,0.0,3.0,3.0,1.0,Fiji
2518,2518,5883,1.0,0.0,1.0,1.0,1.0,Fiji
2519,2519,5884,1.0,0.0,1.0,0.0,inf,Niue
2520,2520,5885,1.0,0.0,1.0,1.0,1.0,Wallis and Futuna
2521,2521,5889,1.0,0.0,2.0,3.0,0.6666666666666666,French Polynesia
2522,2522,5890,1.0,0.0,4.0,4.0,1.0,French Polynesia
2523,2523,5891,1.0,0.0,3.0,3.0,1.0,French Polynesia
2524,2524,5892,1.0,0.0,3.0,3.0,1.0,French Polynesia
2525,2525,5893,1.0,0.0,3.0,3.0,1.0,Vanuatu
2526,2526,5894,1.0,0.0,3.0,3.0,1.0,Vanuatu
2527,2527,5895,1.0,0.0,3.0,3.0,1.0,Vanuatu
2528,2528,5896,1.0,0.0,1.0,1.0,1.0,Vanuatu
2529,2529,5897,1.0,0.0,3.0,4.0,0.75,Vanuatu
2530,2530,5898,1.0,0.0,2.0,2.0,1.0,Vanuatu
2531,2531,5899,1.0,0.0,1.0,1.0,1.0,Vanuatu
2532,2532,5900,1.0,0.0,2.0,2.0,1.0,Vanuatu
2533,2533,5901,1.0,0.0,2.0,2.0,1.0,Vanuatu
2534,2534,5902,1.0,0.0,2.0,2.0,1.0,Vanuatu
2535,2535,5903,1.0,0.0,1.0,1.0,1.0,Vanuatu
2536,2536,5904,1.0,0.0,3.0,3.0,1.0,Vanuatu
2537,2537,5905,1.0,0.0,5.0,5.0,1.0,Vanuatu
2538,2538,5906,1.0,0.0,3.0,3.0,1.0,Vanuatu
2539,2539,5908,2.0,0.0,11.0,11.0,1.0,Vanuatu
2540,2540,5909,1.0,0.0,1.0,1.0,1.0,Vanuatu
2541,2541,5910,1.0,0.0,3.0,2.0,1.5,Vanuatu
2542,2542,5911,1.0,0.0,1.0,1.0,1.0,Vanuatu
2543,2543,5912,1.0,0.0,2.0,2.0,1.0,Vanuatu
2544,2544,5914,1.0,0.0,1.0,1.0,1.0,Vanuatu
2545,2545,5915,1.0,0.0,2.0,2.0,1.0,Vanuatu
2546,2546,5916,1.0,0.0,2.0,2.0,1.0,Vanuatu
2547,2547,5917,1.0,0.0,2.0,2.0,1.0,Vanuatu
2548,2548,5918,1.0,0.0,3.0,3.0,1.0,Vanuatu
2549,2549,5919,1.0,0.0,2.0,2.0,1.0,New Caledonia
2550,2550,5920,1.0,0.0,2.0,1.0,2.0,New Caledonia
2551,2551,5921,1.0,0.0,1.0,1.0,1.0,New Caledonia
2552,2552,5924,1.0,0.0,2.0,2.0,1.0,Saudi Arabia
2553,2553,5925,1.0,0.0,2.0,2.0,1.0,Saudi Arabia
2554,2554,5927,1.0,0.0,1.0,1.0,1.0,Iran
2555,2555,5928,1.0,0.0,1.0,1.0,1.0,Iran
2556,2556,5930,1.0,0.0,1.0,1.0,1.0,Iran
2557,2557,5931,1.0,0.0,1.0,1.0,1.0,Iran
2558,2558,5932,1.0,0.0,2.0,2.0,1.0,Iran
2559,2559,5933,3.0,0.0,6.0,6.0,1.0,Iran
2560,2560,5934,3.0,0.0,6.0,6.0,1.0,Iran
2561,2561,5935,2.0,0.0,3.0,3.0,1.0,Iran
2562,2562,5936,3.0,0.0,3.0,3.0,1.0,Iran
2563,2563,5937,2.0,0.0,2.0,2.0,1.0,United Arab Emirates
2564,2564,5939,2.0,0.0,5.0,6.0,0.8333333333333334,Pakistan
2565,2565,5940,1.0,0.0,2.0,2.0,1.0,Pakistan
2566,2566,5941,1.0,0.0,1.0,1.0,1.0,Pakistan
2567,2567,5942,1.0,0.0,2.0,3.0,0.6666666666666666,Pakistan
2568,2568,5943,1.0,0.0,2.0,2.0,1.0,Pakistan
2569,2569,5949,1.0,0.0,1.0,1.0,1.0,Pakistan
2570,2570,5951,1.0,0.0,6.0,5.0,1.2,Pakistan
2571,2571,5952,8.0,0.0,10.0,10.0,1.0,Iraq
2572,2572,5954,2.0,0.0,5.0,5.0,1.0,Yemen
2573,2573,5955,1.0,0.0,1.0,1.0,1.0,
2574,2574,5957,1.0,0.0,1.0,1.0,1.0,
2575,2575,5958,1.0,0.0,1.0,1.0,1.0,
2576,2576,5959,1.0,0.0,1.0,1.0,1.0,United States
2577,2577,5960,2.0,0.0,3.0,3.0,1.0,United States
2578,2578,5961,2.0,0.0,3.0,4.0,0.75,United States
2579,2579,5962,2.0,0.0,3.0,3.0,1.0,United States
2580,2580,5963,2.0,0.0,4.0,3.0,1.3333333333333333,United States
2581,2581,5964,2.0,0.0,4.0,4.0,1.0,United States
2582,2582,5965,3.0,0.0,6.0,6.0,1.0,United States
2583,2583,5966,1.0,0.0,2.0,2.0,1.0,United States
2584,2584,5967,4.0,0.0,12.0,13.0,0.9230769230769231,United States
2585,2585,5968,1.0,0.0,2.0,2.0,1.0,United States
2586,2586,5969,1.0,0.0,2.0,2.0,1.0,United States
2587,2587,5979,2.0,0.0,3.0,5.0,0.6,
2588,2588,5980,1.0,0.0,1.0,1.0,1.0,
2589,2589,5984,1.0,0.0,1.0,2.0,0.5,
2590,2590,5994,4.0,0.0,5.0,5.0,1.0,Japan
2591,2591,5996,3.0,0.0,3.0,2.0,1.5,Japan
2592,2592,5997,1.0,0.0,6.0,6.0,1.0,Japan
2593,2593,5998,1.0,0.0,1.0,1.0,1.0,Japan
2594,2594,5999,3.0,0.0,4.0,4.0,1.0,Japan
2595,2595,6000,1.0,0.0,1.0,1.0,1.0,Japan
2596,2596,6001,1.0,0.0,1.0,1.0,1.0,Japan
2597,2597,6003,2.0,0.0,2.0,2.0,1.0,South Korea
2598,2598,6005,1.0,0.0,1.0,1.0,1.0,South Korea
2599,2599,6006,1.0,0.0,1.0,1.0,1.0,South Korea
2600,2600,6007,2.0,0.0,3.0,3.0,1.0,South Korea
2601,2601,6008,6.0,0.0,9.0,9.0,1.0,South Korea
2602,2602,6012,1.0,0.0,1.0,1.0,1.0,Philippines
2603,2603,6013,1.0,0.0,1.0,1.0,1.0,Philippines
2604,2604,6016,3.0,0.0,3.0,3.0,1.0,Philippines
2605,2605,6018,2.0,0.0,2.0,2.0,1.0,Philippines
2606,2606,6019,2.0,0.0,2.0,2.0,1.0,Philippines
2607,2607,6021,3.0,0.0,3.0,3.0,1.0,Philippines
2608,2608,6022,1.0,0.0,1.0,1.0,1.0,Philippines
2609,2609,6023,1.0,0.0,1.0,1.0,1.0,Philippines
2610,2610,6024,2.0,0.0,2.0,2.0,1.0,Philippines
2611,2611,6025,1.0,0.0,1.0,1.0,1.0,Philippines
2612,2612,6026,3.0,0.0,3.0,3.0,1.0,Philippines
2613,2613,6034,3.0,0.0,5.0,5.0,1.0,Brazil
2614,2614,6036,1.0,0.0,1.0,1.0,1.0,Brazil
2615,2615,6037,2.0,0.0,4.0,4.0,1.0,Brazil
2616,2616,6038,1.0,0.0,2.0,2.0,1.0,Brazil
2617,2617,6039,3.0,0.0,6.0,6.0,1.0,Brazil
2618,2618,6040,2.0,0.0,4.0,4.0,1.0,Brazil
2619,2619,6045,4.0,0.0,4.0,4.0,1.0,Ecuador
2620,2620,6046,1.0,0.0,2.0,2.0,1.0,Ecuador
2621,2621,6047,1.0,0.0,3.0,3.0,1.0,Ecuador
2622,2622,6051,1.0,0.0,1.0,1.0,1.0,Colombia
2623,2623,6052,1.0,0.0,1.0,1.0,1.0,Colombia
2624,2624,6053,1.0,0.0,1.0,1.0,1.0,Colombia
2625,2625,6054,2.0,0.0,3.0,3.0,1.0,Colombia
2626,2626,6055,2.0,0.0,2.0,2.0,1.0,Colombia
2627,2627,6056,1.0,0.0,1.0,1.0,1.0,Bolivia
2628,2628,6058,1.0,0.0,1.0,1.0,1.0,Bolivia
2629,2629,6066,2.0,0.0,2.0,2.0,1.0,Peru
2630,2630,6067,2.0,0.0,2.0,2.0,1.0,Peru
2631,2631,6069,1.0,0.0,1.0,1.0,1.0,Brazil
2632,2632,6072,2.0,0.0,3.0,3.0,1.0,Venezuela
2633,2633,6073,2.0,0.0,2.0,2.0,1.0,Brazil
2634,2634,6079,6.0,0.0,8.0,9.0,0.8888888888888888,Saint Kitts and Nevis
2635,2635,6080,4.0,0.0,4.0,4.0,1.0,British Virgin Islands
2636,2636,6083,2.0,0.0,2.0,2.0,1.0,Kazakhstan
2637,2637,6084,1.0,0.0,2.0,2.0,1.0,Kazakhstan
2638,2638,6085,2.0,0.0,2.0,2.0,1.0,Kazakhstan
2639,2639,6086,3.0,0.0,8.0,8.0,1.0,Kazakhstan
2640,2640,6088,3.0,0.0,3.0,3.0,1.0,Kazakhstan
2641,2641,6089,3.0,0.0,4.0,5.0,0.8,Azerbaijan
2642,2642,6090,1.0,0.0,1.0,1.0,1.0,Azerbaijan
2643,2643,6092,2.0,0.0,5.0,5.0,1.0,Russia
2644,2644,6093,2.0,0.0,2.0,2.0,1.0,Russia
2645,2645,6094,2.0,0.0,2.0,2.0,1.0,Russia
2646,2646,6095,2.0,0.0,2.0,2.0,1.0,Russia
2647,2647,6098,2.0,0.0,2.0,2.0,1.0,Russia
2648,2648,6103,1.0,0.0,2.0,2.0,1.0,Ukraine
2649,2649,6105,8.0,0.0,10.0,9.0,1.1111111111111112,Ukraine
2650,2650,6106,2.0,0.0,2.0,2.0,1.0,Ukraine
2651,2651,6109,1.0,0.0,1.0,1.0,1.0,Ukraine
2652,2652,6110,1.0,0.0,1.0,1.0,1.0,Russia
2653,2653,6111,1.0,0.0,7.0,7.0,1.0,Russia
2654,2654,6114,1.0,0.0,1.0,1.0,1.0,Russia
2655,2655,6118,1.0,0.0,1.0,1.0,1.0,Russia
2656,2656,6119,2.0,0.0,2.0,2.0,1.0,Russia
2657,2657,6121,1.0,0.0,1.0,1.0,1.0,Russia
2658,2658,6122,1.0,0.0,1.0,1.0,1.0,Russia
2659,2659,6124,1.0,0.0,1.0,1.0,1.0,Russia
2660,2660,6125,1.0,0.0,1.0,1.0,1.0,Russia
2661,2661,6129,1.0,0.0,1.0,1.0,1.0,
2662,2662,6130,1.0,0.0,1.0,1.0,1.0,United States
2663,2663,6132,3.0,0.0,4.0,4.0,1.0,
2664,2664,6133,4.0,0.0,8.0,8.0,1.0,United States
2665,2665,6134,1.0,0.0,1.0,1.0,1.0,United States
2666,2666,6135,1.0,0.0,1.0,1.0,1.0,
2667,2667,6136,1.0,0.0,1.0,1.0,1.0,United States
2668,2668,6137,2.0,0.0,8.0,8.0,1.0,Russia
2669,2669,6138,3.0,0.0,8.0,8.0,1.0,Russia
2670,2670,6139,2.0,0.0,4.0,4.0,1.0,Russia
2671,2671,6140,2.0,0.0,5.0,5.0,1.0,Russia
2672,2672,6141,2.0,0.0,4.0,4.0,1.0,Russia
2673,2673,6142,2.0,0.0,3.0,3.0,1.0,Russia
2674,2674,6143,3.0,0.0,8.0,8.0,1.0,Russia
2675,2675,6146,2.0,0.0,2.0,2.0,1.0,Russia
2676,2676,6147,8.0,0.0,33.0,33.0,1.0,Tajikistan
2677,2677,6148,1.0,0.0,3.0,3.0,1.0,Uzbekistan
2678,2678,6149,4.0,0.0,7.0,7.0,1.0,Uzbekistan
2679,2679,6150,4.0,0.0,12.0,12.0,1.0,Uzbekistan
2680,2680,6151,3.0,0.0,4.0,4.0,1.0,Uzbekistan
2681,2681,6152,3.0,0.0,7.0,8.0,0.875,Uzbekistan
2682,2682,6153,3.0,0.0,5.0,5.0,1.0,Uzbekistan
2683,2683,6154,1.0,0.0,2.0,2.0,1.0,Uzbekistan
2684,2684,6156,7.0,0.0,11.0,11.0,1.0,Russia
2685,2685,6157,1.0,0.0,1.0,1.0,1.0,Russia
2686,2686,6159,2.0,0.0,2.0,2.0,1.0,Russia
2687,2687,6160,2.0,0.0,4.0,4.0,1.0,Russia
2688,2688,6162,1.0,0.0,2.0,2.0,1.0,Russia
2689,2689,6164,1.0,0.0,1.0,1.0,1.0,Russia
2690,2690,6165,1.0,0.0,1.0,1.0,1.0,Russia
2691,2691,6166,1.0,0.0,2.0,2.0,1.0,Russia
2692,2692,6168,1.0,0.0,2.0,2.0,1.0,India
2693,2693,6169,1.0,0.0,2.0,2.0,1.0,Sri Lanka
2694,2694,6172,1.0,0.0,1.0,1.0,1.0,India
2695,2695,6173,7.0,0.0,31.0,32.0,0.96875,India
2696,2696,6174,1.0,0.0,2.0,2.0,1.0,India
2697,2697,6176,1.0,0.0,1.0,1.0,1.0,Bangladesh
2698,2698,6179,1.0,0.0,1.0,1.0,1.0,Nepal
2699,2699,6180,1.0,0.0,1.0,1.0,1.0,Nepal
2700,2700,6182,1.0,0.0,1.0,1.0,1.0,Nepal
2701,2701,6183,1.0,0.0,3.0,3.0,1.0,Maldives
2702,2702,6184,1.0,0.0,2.0,2.0,1.0,Maldives
2703,2703,6185,1.0,0.0,2.0,2.0,1.0,Maldives
2704,2704,6186,1.0,0.0,1.0,1.0,1.0,Thailand
2705,2705,6187,3.0,0.0,7.0,7.0,1.0,Vietnam
2706,2706,6188,3.0,0.0,4.0,4.0,1.0,Vietnam
2707,2707,6189,3.0,0.0,7.0,7.0,1.0,Vietnam
2708,2708,6190,1.0,0.0,2.0,2.0,1.0,Vietnam
2709,2709,6191,1.0,0.0,3.0,3.0,1.0,Vietnam
2710,2710,6192,1.0,0.0,1.0,1.0,1.0,Vietnam
2711,2711,6193,2.0,0.0,3.0,3.0,1.0,Vietnam
2712,2712,6194,1.0,0.0,3.0,3.0,1.0,Vietnam
2713,2713,6195,3.0,0.0,7.0,7.0,1.0,Vietnam
2714,2714,6197,1.0,0.0,2.0,2.0,1.0,Burma
2715,2715,6198,1.0,0.0,1.0,1.0,1.0,Burma
2716,2716,6204,2.0,0.0,3.0,3.0,1.0,Indonesia
2717,2717,6209,3.0,0.0,3.0,3.0,1.0,Indonesia
2718,2718,6212,2.0,0.0,2.0,2.0,1.0,Indonesia
2719,2719,6215,1.0,0.0,2.0,2.0,1.0,Malaysia
2720,2720,6216,1.0,0.0,2.0,2.0,1.0,Malaysia
2721,2721,6217,1.0,0.0,2.0,2.0,1.0,Malaysia
2722,2722,6218,1.0,0.0,1.0,1.0,1.0,Malaysia
2723,2723,6219,1.0,0.0,3.0,3.0,1.0,Malaysia
2724,2724,6220,1.0,0.0,2.0,2.0,1.0,Malaysia
2725,2725,6222,1.0,0.0,2.0,2.0,1.0,Malaysia
2726,2726,6223,3.0,0.0,5.0,6.0,0.8333333333333334,Indonesia
2727,2727,6225,1.0,0.0,1.0,1.0,1.0,Indonesia
2728,2728,6231,1.0,0.0,2.0,2.0,1.0,
2729,2729,6235,2.0,0.0,3.0,3.0,1.0,Australia
2730,2730,6237,1.0,0.0,2.0,2.0,1.0,Australia
2731,2731,6238,1.0,0.0,1.0,1.0,1.0,Australia
2732,2732,6240,1.0,0.0,2.0,2.0,1.0,Australia
2733,2733,6241,1.0,0.0,4.0,4.0,1.0,Australia
2734,2734,6242,3.0,0.0,7.0,7.0,1.0,Australia
2735,2735,6243,1.0,0.0,2.0,2.0,1.0,Australia
2736,2736,6245,1.0,0.0,2.0,2.0,1.0,Australia
2737,2737,6248,1.0,0.0,2.0,2.0,1.0,Australia
2738,2738,6249,1.0,0.0,2.0,2.0,1.0,Australia
2739,2739,6253,1.0,0.0,1.0,1.0,1.0,Australia
2740,2740,6255,4.0,0.0,5.0,5.0,1.0,Australia
2741,2741,6256,1.0,0.0,1.0,1.0,1.0,Australia
2742,2742,6258,1.0,0.0,2.0,2.0,1.0,Australia
2743,2743,6260,1.0,0.0,1.0,2.0,0.5,Australia
2744,2744,6262,1.0,0.0,3.0,3.0,1.0,Australia
2745,2745,6264,1.0,0.0,1.0,1.0,1.0,Australia
2746,2746,6265,1.0,0.0,1.0,1.0,1.0,Australia
2747,2747,6266,2.0,0.0,3.0,2.0,1.5,Australia
2748,2748,6267,1.0,0.0,1.0,2.0,0.5,Australia
2749,2749,6268,3.0,0.0,3.0,3.0,1.0,Australia
2750,2750,6269,2.0,0.0,4.0,4.0,1.0,Australia
2751,2751,6270,2.0,0.0,4.0,4.0,1.0,Australia
2752,2752,6271,1.0,0.0,2.0,2.0,1.0,Australia
2753,2753,6272,1.0,0.0,1.0,1.0,1.0,Australia
2754,2754,6276,1.0,0.0,2.0,2.0,1.0,Australia
2755,2755,6278,2.0,0.0,2.0,2.0,1.0,Australia
2756,2756,6281,1.0,0.0,2.0,2.0,1.0,Australia
2757,2757,6285,1.0,0.0,3.0,3.0,1.0,Australia
2758,2758,6286,1.0,0.0,2.0,2.0,1.0,Australia
2759,2759,6287,1.0,0.0,1.0,1.0,1.0,Australia
2760,2760,6289,2.0,0.0,2.0,5.0,0.4,Australia
2761,2761,6294,1.0,0.0,3.0,3.0,1.0,Australia
2762,2762,6295,1.0,0.0,1.0,1.0,1.0,Australia
2763,2763,6296,1.0,0.0,3.0,3.0,1.0,Australia
2764,2764,6297,1.0,0.0,1.0,1.0,1.0,Australia
2765,2765,6298,3.0,0.0,6.0,6.0,1.0,Australia
2766,2766,6300,1.0,0.0,1.0,1.0,1.0,Australia
2767,2767,6301,2.0,0.0,3.0,3.0,1.0,Australia
2768,2768,6302,1.0,0.0,2.0,2.0,1.0,Australia
2769,2769,6303,1.0,0.0,2.0,2.0,1.0,Australia
2770,2770,6304,1.0,0.0,3.0,3.0,1.0,Australia
2771,2771,6307,1.0,0.0,2.0,2.0,1.0,Australia
2772,2772,6309,1.0,0.0,2.0,2.0,1.0,Australia
2773,2773,6310,2.0,0.0,2.0,2.0,1.0,Australia
2774,2774,6311,1.0,0.0,1.0,1.0,1.0,Australia
2775,2775,6312,1.0,0.0,1.0,1.0,1.0,Australia
2776,2776,6314,3.0,0.0,3.0,3.0,1.0,Australia
2777,2777,6315,1.0,0.0,1.0,1.0,1.0,Cocos (Keeling) Islands
2778,2778,6316,2.0,0.0,4.0,6.0,0.6666666666666666,Australia
2779,2779,6317,1.0,0.0,2.0,2.0,1.0,Australia
2780,2780,6318,2.0,0.0,2.0,2.0,1.0,Australia
2781,2781,6319,1.0,0.0,2.0,2.0,1.0,Australia
2782,2782,6320,3.0,0.0,6.0,6.0,1.0,Australia
2783,2783,6321,1.0,0.0,1.0,0.0,inf,Australia
2784,2784,6322,1.0,0.0,2.0,2.0,1.0,Australia
2785,2785,6324,2.0,0.0,3.0,3.0,1.0,Australia
2786,2786,6325,1.0,0.0,2.0,2.0,1.0,Australia
2787,2787,6329,1.0,0.0,1.0,1.0,1.0,Australia
2788,2788,6333,1.0,0.0,2.0,2.0,1.0,Australia
2789,2789,6334,1.0,0.0,1.0,1.0,1.0,Australia
2790,2790,6337,1.0,0.0,2.0,2.0,1.0,Australia
2791,2791,6338,2.0,0.0,3.0,3.0,1.0,Australia
2792,2792,6341,2.0,0.0,80.0,80.0,1.0,China
2793,2793,6342,7.0,0.0,15.0,15.0,1.0,China
2794,2794,6343,8.0,0.0,16.0,16.0,1.0,China
2795,2795,6344,8.0,0.0,11.0,11.0,1.0,China
2796,2796,6345,17.0,0.0,87.0,87.0,1.0,China
2797,2797,6346,13.0,0.0,29.0,29.0,1.0,China
2798,2798,6347,15.0,0.0,82.0,82.0,1.0,China
2799,2799,6348,7.0,0.0,13.0,13.0,1.0,China
2800,2800,6349,5.0,0.0,7.0,7.0,1.0,China
2801,2801,6350,6.0,0.0,7.0,7.0,1.0,China
2802,2802,6351,9.0,0.0,20.0,20.0,1.0,China
2803,2803,6352,3.0,0.0,8.0,8.0,1.0,China
2804,2804,6353,10.0,0.0,21.0,21.0,1.0,China
2805,2805,6354,2.0,0.0,5.0,5.0,1.0,China
2806,2806,6355,15.0,0.0,60.0,59.0,1.0169491525423728,China
2807,2807,6356,6.0,0.0,14.0,14.0,1.0,China
2808,2808,6357,10.0,0.0,19.0,19.0,1.0,China
2809,2809,6358,4.0,0.0,4.0,4.0,1.0,China
2810,2810,6359,3.0,0.0,8.0,8.0,1.0,China
2811,2811,6360,8.0,0.0,13.0,13.0,1.0,China
2812,2812,6361,11.0,0.0,24.0,24.0,1.0,China
2813,2813,6363,1.0,0.0,2.0,2.0,1.0,China
2814,2814,6365,3.0,0.0,6.0,6.0,1.0,China
2815,2815,6366,13.0,0.0,49.0,50.0,0.98,China
2816,2816,6367,3.0,0.0,5.0,6.0,0.8333333333333334,China
2817,2817,6368,9.0,0.0,12.0,12.0,1.0,China
2818,2818,6370,1.0,0.0,1.0,1.0,1.0,Mongolia
2819,2819,6371,1.0,0.0,2.0,2.0,1.0,Mongolia
2820,2820,6372,0.0,0.0,0.0,1.0,0.0,Mongolia
2821,2821,6373,1.0,0.0,1.0,1.0,1.0,Mongolia
2822,2822,6374,2.0,0.0,2.0,2.0,1.0,Mongolia
2823,2823,6375,3.0,0.0,7.0,7.0,1.0,China
2824,2824,6376,3.0,0.0,6.0,6.0,1.0,China
2825,2825,6377,3.0,0.0,3.0,3.0,1.0,China
2826,2826,6378,2.0,0.0,3.0,3.0,1.0,China
2827,2827,6379,7.0,0.0,13.0,13.0,1.0,China
2828,2828,6380,3.0,0.0,16.0,16.0,1.0,China
2829,2829,6381,4.0,0.0,6.0,6.0,1.0,China
2830,2830,6382,5.0,0.0,6.0,6.0,1.0,China
2831,2831,6383,6.0,0.0,16.0,16.0,1.0,China
2832,2832,6384,5.0,0.0,14.0,14.0,1.0,China
2833,2833,6385,8.0,0.0,18.0,18.0,1.0,China
2834,2834,6386,9.0,0.0,44.0,44.0,1.0,China
2835,2835,6387,11.0,0.0,26.0,26.0,1.0,China
2836,2836,6388,1.0,0.0,7.0,7.0,1.0,China
2837,2837,6390,8.0,0.0,47.0,47.0,1.0,China
2838,2838,6391,5.0,0.0,15.0,15.0,1.0,China
2839,2839,6392,17.0,0.0,81.0,81.0,1.0,China
2840,2840,6393,7.0,0.0,17.0,17.0,1.0,China
2841,2841,6394,5.0,0.0,18.0,18.0,1.0,China
2842,2842,6395,6.0,0.0,13.0,13.0,1.0,China
2843,2843,6396,3.0,0.0,3.0,3.0,1.0,China
2844,2844,6397,3.0,0.0,9.0,9.0,1.0,China
2845,2845,6398,2.0,0.0,8.0,8.0,1.0,China
2846,2846,6399,7.0,0.0,13.0,13.0,1.0,China
2847,2847,6400,12.0,0.0,22.0,21.0,1.0476190476190477,China
2848,2848,6401,3.0,0.0,6.0,6.0,1.0,China
2849,2849,6402,4.0,0.0,5.0,5.0,1.0,China
2850,2850,6403,7.0,0.0,12.0,12.0,1.0,China
2851,2851,6404,6.0,0.0,6.0,5.0,1.2,China
2852,2852,6406,2.0,0.0,2.0,2.0,1.0,China
2853,2853,6407,7.0,0.0,10.0,10.0,1.0,China
2854,2854,6408,2.0,0.0,2.0,2.0,1.0,China
2855,2855,6409,4.0,0.0,4.0,4.0,1.0,China
2856,2856,6410,2.0,0.0,3.0,3.0,1.0,China
2857,2857,6411,9.0,0.0,10.0,10.0,1.0,China
2858,2858,6412,5.0,0.0,5.0,5.0,1.0,China
2859,2859,6413,7.0,0.0,8.0,8.0,1.0,China
2860,2860,6414,7.0,0.0,14.0,14.0,1.0,China
2861,2861,6426,1.0,0.0,2.0,2.0,1.0,United States
2862,2862,6427,4.0,0.0,7.0,7.0,1.0,China
2863,2863,6428,6.0,0.0,9.0,9.0,1.0,
2864,2864,6429,4.0,0.0,7.0,7.0,1.0,China
2865,2865,6430,6.0,0.0,29.0,29.0,1.0,China
2866,2866,6432,5.0,0.0,7.0,7.0,1.0,China
2867,2867,6433,5.0,0.0,5.0,5.0,1.0,
2868,2868,6434,10.0,0.0,25.0,25.0,1.0,China
2869,2869,6435,3.0,0.0,4.0,4.0,1.0,
2870,2870,6448,1.0,0.0,1.0,1.0,1.0,
2871,2871,6449,1.0,0.0,1.0,1.0,1.0,
2872,2872,6456,1.0,0.0,1.0,1.0,1.0,United States
2873,2873,6457,1.0,0.0,3.0,2.0,1.5,
2874,2874,6460,6.0,0.0,11.0,10.0,1.1,France
2875,2875,6463,2.0,0.0,8.0,7.0,1.1428571428571428,
2876,2876,6466,1.0,0.0,1.0,1.0,1.0,Russia
2877,2877,6476,6.0,0.0,10.0,10.0,1.0,
2878,2878,6477,1.0,0.0,2.0,3.0,0.6666666666666666,Brazil
2879,2879,6485,4.0,0.0,6.0,6.0,1.0,Uzbekistan
2880,2880,6492,2.0,0.0,7.0,7.0,1.0,Algeria
2881,2881,6493,4.0,0.0,10.0,10.0,1.0,France
2882,2882,6505,1.0,0.0,32.0,32.0,1.0,United States
2883,2883,6712,2.0,0.0,3.0,4.0,0.75,United States
2884,2884,6713,2.0,0.0,3.0,3.0,1.0,United States
2885,2885,6714,1.0,0.0,2.0,2.0,1.0,United States
2886,2886,6715,2.0,0.0,4.0,4.0,1.0,United States
2887,2887,6716,1.0,0.0,2.0,2.0,1.0,United States
2888,2888,6717,2.0,0.0,3.0,3.0,1.0,United States
2889,2889,6718,2.0,0.0,5.0,5.0,1.0,United States
2890,2890,6719,2.0,0.0,3.0,3.0,1.0,United States
2891,2891,6720,1.0,0.0,1.0,1.0,1.0,United States
2892,2892,6721,2.0,0.0,4.0,4.0,1.0,
2893,2893,6722,2.0,0.0,4.0,5.0,0.8,United States
2894,2894,6723,2.0,0.0,3.0,3.0,1.0,United States
2895,2895,6724,2.0,0.0,4.0,4.0,1.0,United States
2896,2896,6725,2.0,0.0,3.0,2.0,1.5,United States
2897,2897,6727,1.0,0.0,4.0,4.0,1.0,Canada
2898,2898,6728,1.0,0.0,2.0,2.0,1.0,Canada
2899,2899,6729,1.0,0.0,1.0,1.0,1.0,United States
2900,2900,6730,1.0,0.0,2.0,2.0,1.0,Nigeria
2901,2901,6731,2.0,0.0,3.0,3.0,1.0,Costa Rica
2902,2902,6732,3.0,0.0,3.0,4.0,0.75,Costa Rica
2903,2903,6733,1.0,0.0,1.0,1.0,1.0,Philippines
2904,2904,6734,1.0,0.0,1.0,1.0,1.0,Russia
2905,2905,6735,1.0,0.0,1.0,1.0,1.0,Brazil
2906,2906,6737,1.0,0.0,2.0,2.0,1.0,Sweden
2907,2907,6738,1.0,0.0,2.0,1.0,2.0,Canada
2908,2908,6739,2.0,0.0,2.0,2.0,1.0,United States
2909,2909,6740,1.0,0.0,2.0,2.0,1.0,Colombia
2910,2910,6741,2.0,0.0,2.0,2.0,1.0,India
2911,2911,6742,2.0,0.0,2.0,2.0,1.0,United States
2912,2912,6743,5.0,0.0,10.0,10.0,1.0,China
2913,2913,6744,1.0,0.0,3.0,3.0,1.0,China
2914,2914,6747,3.0,0.0,6.0,6.0,1.0,Iran
2915,2915,6748,1.0,0.0,1.0,1.0,1.0,Iran
2916,2916,6749,1.0,0.0,1.0,1.0,1.0,Iran
2917,2917,6750,1.0,0.0,1.0,1.0,1.0,
2918,2918,6752,2.0,0.0,2.0,2.0,1.0,China
2919,2919,6753,2.0,0.0,5.0,5.0,1.0,Turkey
